0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.350730278807372,0.0,0.0,2.1844851582929015,0.0,3.6820635275908145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9416465736100292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2775609245178539,0.0,0.0,0.0,0.0,-2.1693747980109506,0.0,-3.9797493863663327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752282305906444,0.0,0.0,0.0,0.5491284630533148,0.0,0.0,0.0,0.0,-2.0350621081070455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.279312493472306,-2.524250045497293,-0.6073777657024371,-2.8922698856308102,-2.0909381547069223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4990662803382273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034243674591619,0.0,0.0,0.0,0.0,-0.5929859914187916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6582740121271484,0.0,0.0,0.0,0.0,0.9366601138021486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030710892249984,0.0,0.0
0.0,0.0,-1.489642002165075,0.0,0.0,0.0,0.9958739511500013,0.0,0.0,0.0,0.0,-1.521859633935022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027482562806112,0.0,0.0,-1.477610181583573,0.0,0.0,-1.37893682629432,0.0,0.0,0.0,1.197631520444951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063478412380228,0.0,2.582068728275421,0.0,0.0,0.0,3.934774032752828,-1.7920183167003392,0.0,0.0,0.0,0.0,0.9892580276305012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718355526363872,0.0,0.0,0.0,0.0,0.0,0.0,1.503284345015034,2.095383262498266,0.0,1.2574833695734453,0.0,0.0,0.0,1.416525454551006,0.0,0.0,0.0,0.9984535820055165,0.0,0.0,0.0,0.0,0.0,0.0,-1.9334594951506865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9930956508379147,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.270384845170839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356457003724402,-4.994881119096011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9932917647207034,-1.162538031453234,0.0,0.0,0.0,0.0,2.282854332099194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10355334308745,-2.055309540369644,0.0,0.0,2.172339138506325,0.0,2.6041119838155837,1.7630226350150235,0.0,1.4475331886922789,1.776554157889425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.042453553491454,0.0,2.6632418785131766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540102697400455,0.0,0.0,-1.9493512361756231,0.0,0.0,1.9771820209427848,0.0,0.0,0.0,0.0,-2.2906848831856927,0.0,0.0,-2.4203782536668976
-0.8941264766905361,0.0,0.0,0.0,0.0,0.0,0.0,-3.2835134192105238,0.0,0.0,0.0,0.0,-1.6721468307944716,0.0,0.0,0.0,-4.259625246668553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209448300960807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615669935637783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9936731181151193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7795288717188431,0.0,0.0,0.0,0.0,0.0,0.0,2.3595523430413485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885704587426719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9278982753180256,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.7488563159745922,0.0,0.0,-0.7612097734148247,-1.2691597569282134,1.7547391007277173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024956866861962,0.0,0.0,0.0,0.0,0.0,-1.6365380439794286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.009530948235835,0.0,0.0,0.0,0.0,-1.9660552648618885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6595276727447705,1.5884547602659354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.035551369590258,-0.9025266348144315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000390948630802,0.0,0.0
0.0,0.0,0.0,0.0,3.8822560822039933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4700610324372514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.228481729687585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5001010196976718,0.0,0.0,2.808054351864871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.044552560949807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8138203368485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.149771477296075,0.0,0.0,-3.279039140811012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6897159842862632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438601728597313,0.0,3.3920075508623033,1.4242762860946796,0.0,0.0,0.0,1.0541919271831202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6437433862244728,0.0,0.0,0.0,1.6635177250954465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4563296494422342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123411281005915,-4.316418893176066,0.0,0.0,0.0,0.0,0.0,-5.214838648913679,0.0,0.0,0.0,0.0,2.0797772595739663,0.0,-4.2125063882232565,0.0,0.0,0.0,2.6096046398671477,0.0,0.0,0.0,0.0,0.0,-0.5720617555739967,0.0,0.0,0.0,0.0,0.0
0.0,1.6243498937323924,0.0,0.0,0.0,-2.774847303908249,0.0,0.0,0.0,-3.1770150541632423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.645852978670857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7910626049498979,0.0,0.0,0.0,0.0,0.0,4.4864118964050865,0.0,0.0,0.0,0.0,0.0,-1.57174486219045,-1.9422613402407218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3720683402835394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005133831555678,0.0,0.0,0.0,0.0,-3.063240036288151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634972601896841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6778468028073843,-2.9097291062353077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4028033945685703,0.0,0.0,0.0,2.598867820184532,3.8540258020316367,2.2283947952244487,0.0,0.0,0.0,0.0,0.0,1.149428941505873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.969167004032679,0.0,0.0,-2.011115347228493,0.0,0.0,0.0,0.0,1.2911867499141199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4481178279732843,-2.231496332755783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9098315432913047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3492721833875425,0.0,0.0,0.0,0.0,0.0,0.0,1.6861925634487027,-1.0513749260481415,0.0,1.3721981298997932,0.0,0.0,0.0,0.0
